x,y,token
27.222267,-33.296486,treasures
34.99076,-16.665464,fig_tree
-45.379543,34.96706,spent
29.125977,36.3758,cigar
34.329983,7.909533,lofty
-24.451517,18.993082,custom
-13.040953,8.121022,numerous
-26.316706,15.002441,additional
-11.989767,69.324295,rosin
-53.673557,23.990366,pleasantly
-16.03522,-30.84155,guide
42.546097,-17.660915,cup
-18.176126,-6.877086,choice
31.208305,-49.51276,nebuzaradan
-12.522567,34.70702,mutton
-10.74375,2.8888235,beings
-28.49329,-29.35695,alone
36.07973,5.055159,tennessee
-10.407008,17.33162,catholic
-37.69384,-15.944238,repeat
8.340671,-50.656605,sinners
-24.188042,16.470455,comparatively
17.129595,53.128784,steelkilt
-37.721947,-39.503017,euery
-4.0674953,34.267937,"--,"
6.4795017,-50.929554,whereof
25.477339,48.081913,motionless
27.178856,-63.6455,zephaniah
-48.390724,31.13393,steeles
16.68861,-49.058464,daniel
2.2589447,31.934553,cigars
-41.23195,16.633305,applied
-28.19245,-16.643692,promises
6.872527,-42.492245,taught
-46.189198,-3.9967468,disgrace
28.031326,31.1469,wrapped
-6.441933,42.996403,solemnity
-37.45831,-2.2445195,discharge
31.631903,14.407842,bay
-46.508564,12.708268,lessened
-43.394135,-11.236007,chuse
2.375796,6.424709,appalling
-34.5952,11.906831,comprehended
-41.93045,0.19289525,delusion
2.660336,22.580492,cobb
25.684395,-49.333294,chief_priests
-16.41015,9.2277775,phrases
1.0645217,-10.82128,longing
27.862953,52.50361,standing
11.409535,-18.592115,departing
-12.745206,-13.798622,assume
12.420879,-6.819026,wont
-55.635914,26.405443,mrs_clay
6.7070446,17.937317,attacks
-30.815474,29.051115,impatience
-21.150639,-26.56603,carry
10.0691595,14.543116,vigorous
-1.3352367,-15.314206,awoke
26.036076,7.4500856,primitive
-9.519617,20.36608,italian
10.935064,0.16697837,summons
48.276695,27.498142,inches
-19.866716,22.254467,thousand_pounds
-33.043938,17.986813,irritated
-41.92399,23.820936,concluded
-25.275795,-15.2708645,pronounced
38.496174,40.95829,hip
-19.205185,-34.414246,offend
7.449525,-2.690328,musical
24.29526,-10.008974,bow
-45.23444,-13.503127,flatter
34.518253,-26.518324,desolate
-29.804258,-33.646046,maiesty
-54.94331,15.020051,disappointment
-47.562798,17.841396,conversation
16.181372,-2.5922532,above
34.842205,17.444183,path
-3.238912,-10.277871,heavenly
7.193997,19.91738,mysterious
-11.343391,24.780287,precision
14.956219,6.973243,feudal
12.978853,25.04937,absorbed
24.525053,-22.636145,carcase
35.701107,-55.03477,wives
32.159588,-29.82618,prison
-5.617845,51.053276,usher
30.56591,-64.05271,hashabiah
45.0308,37.087044,sank
41.223576,4.8035216,skies
19.358564,28.16322,rooted
-17.43623,-32.172127,depart
45.87493,16.000364,sunlight
-34.293766,16.413857,emotions
-29.328955,0.8935123,easy
-42.897182,4.898728,chance
35.71005,31.101547,stove
0.28894347,-3.9738443,eternity
44.603153,23.260366,wrinkled
-17.404047,-2.391642,kept
48.367027,-37.572414,upward
-20.577654,-24.029457,sell
-30.54411,-33.13333,tyrant
25.017504,41.62464,violently
-45.39419,31.655373,exeter
3.5371795,40.7595,growled
-31.836996,-19.118795,told
41.42384,21.971052,dripping
-49.11764,9.75767,total
-46.330544,-1.1251593,disagreeable
5.0560284,0.9157981,extinct
20.377598,-58.70417,tamar
54.168167,-18.041462,coupling
-34.53513,9.79423,utmost
24.35932,34.403675,blinked
27.402514,-63.839127,joah
-17.50427,18.254908,reckoning
-54.451347,3.418707,encouragement
19.894884,-26.006598,part
2.6012108,25.629368,bachelor
30.650986,22.123653,fingers
-19.13114,3.0788312,reference
-26.330906,-16.938974,declared
-53.464638,17.189476,expressions
-19.891855,-36.596905,suffice
-2.7671895,-9.539098,divine
2.888263,-0.5558641,america
28.204668,42.247135,big
-18.213148,7.499745,practically
-7.6547637,51.054165,gloomily
7.4959264,-35.546463,agreement
-47.985573,-7.233495,amends
41.14006,35.975067,splash
8.210921,-37.605415,timothy
-32.44673,27.246895,observing
-57.59113,27.204292,mrs_weston
-17.019262,47.4424,protested
28.583628,37.659573,parsee
1.0628273,-1.4459866,politics
47.1086,-28.652645,sin_offering
-17.217062,-43.20676,herein
19.188488,-42.040268,wept
-4.661527,-12.1071005,omnipotent
2.7617774,-36.121315,82
12.207958,-33.06964,fornication
31.686209,-6.4901633,stamped
39.947823,14.34823,blackness
48.43824,8.725968,steel
0.9636623,56.514576,green_forest
-23.079515,37.42676,sha
-53.36252,26.830818,edward
-49.775253,14.54535,intelligible
-34.659615,14.039585,excessive
25.978552,21.25141,lounging
-7.0497684,51.85771,thoughtfully
2.306415,-30.944265,scorpions
6.31879,-28.087475,alive
-5.7265596,0.4688712,gross
-49.63333,15.827458,feeling
25.77401,44.28903,leaning
9.733597,32.612534,cell
-6.520003,-4.813304,fairest
20.917074,-22.239784,clean
11.204533,27.427235,bewildered
46.82108,-25.809196,cakes
25.403557,34.08194,ragged
-7.696971,-45.66516,bringeth
-46.1149,17.385603,voluntarily
4.1120687,-13.160583,discouraged
25.67406,-20.704998,divideth
-10.592484,12.262604,represented
25.759682,9.235112,bearded
9.990961,7.8361454,vehement
-24.750317,-14.8137665,reproaches
-8.701956,-56.11406,didst
39.82555,36.0883,stepping
-30.049294,-34.838974,returne
-60.151707,0.6130018,lasting
5.434213,-29.610458,snares
-30.444925,39.82325,birthday
-22.387548,-40.05869,incline
-0.92331845,27.529057,instead
21.385054,-28.763636,convocation
-23.311508,30.292862,somehow
30.04687,-12.619785,eagles
19.388412,-59.519802,daughter
-0.85464144,14.768946,navy
-14.010152,-9.217748,discover
-10.264116,-17.636152,govern
35.791542,-18.74812,reap
28.793694,-49.634136,chronicles
31.24142,-32.39157,breaches
-5.3906393,48.33689,kidd
-18.344337,-3.269277,discoveries
40.09479,27.14865,perpendicular
32.67704,31.95738,seaman
35.473633,4.254449,chants
41.21219,35.80932,sliding
38.735626,-28.237751,high_places
54.813225,-23.353367,gate
-29.208416,24.306835,evidently
32.53331,-21.65696,whereon
33.115025,-46.207954,besieged
33.135944,-43.128944,succoth
6.137727,-48.903427,unto
-13.924461,-40.856384,profit
-11.321628,20.21513,philosopher
-57.10665,4.8853865,thorough
50.652554,-21.023401,horns
47.667774,-25.915302,flour
-53.936703,10.214513,interest
-41.0298,1.8210585,fully
-38.948532,-42.204533,leaue
-5.9322453,22.865145,whalebone
35.817257,-16.22508,herb
-49.914112,18.438221,painful
9.959445,-59.74092,78
21.820074,13.21044,air
-8.341975,56.351124,turning
-34.832233,14.118613,charm
13.778864,27.106686,struggled
-16.222704,-19.761826,delights
-30.965351,-28.264734,forgets
-16.741102,1.6639496,philosophy
-21.591301,38.98361,e
6.211751,-45.85532,fathers
55.999527,-22.579485,doors
-16.254896,-42.555153,liken
-29.57792,-8.542772,forbidding
23.498756,-47.336716,banquet
-2.216675,-46.420044,glory
42.01545,15.806406,torches
-20.78508,4.5863805,internal
-56.217823,28.774876,miss_fairfax
-53.23117,2.4714837,actions
39.65742,34.926655,paced
-12.183603,-22.411804,henceforth
-22.50766,41.789227,ay
-1.4645197,18.10306,voyages
27.65875,34.91292,cutlass
36.53354,-4.928861,stormy
37.365307,5.233239,banks
25.459702,-1.4248668,pouring
46.608093,14.81882,thick
35.16654,-35.27341,watchmen
-16.547134,49.36265,sir_arthur
39.327457,-40.369934,toward
25.47455,34.139843,cloak
50.68768,-17.445055,bowls
29.457724,-55.64299,ahaziah
4.107871,-26.94514,perished
30.87868,17.411201,swim
12.955836,23.27257,withdrawn
24.196327,-47.389267,shushan
12.695862,1.5908879,scale
21.637062,8.555742,throat
28.615864,-2.0597522,knives
-42.647385,0.67173296,unequal
25.1745,-29.931982,atonement
-18.748184,28.559984,day
-46.091637,-12.961955,behave
35.135895,-31.397339,gates
-2.0002913,16.828447,whalers
-29.937899,38.529263,pudding
51.09154,-41.002384,threescore
34.350193,6.700467,slime
-6.139758,-26.081903,meditate
14.604431,28.133678,realized
-40.752426,19.718885,fix
-7.0470123,52.51867,smiling
42.884716,-15.594985,wool
-21.9462,39.049103,hey
13.473252,-54.108673,answering
-9.048418,-28.979818,abundant
20.40491,-49.66096,tobiah
30.451286,42.56375,flinging
18.160213,17.458992,trance
-31.431667,2.7696643,smallridge
-46.522453,-26.990656,will
4.7093406,-59.94129,50
-8.189463,51.65131,angrily
20.837233,38.347923,boots
37.73048,9.218578,landscape
-27.29737,20.554136,harris
-47.742813,-5.3894796,occur
19.228643,49.47978,cautiously
-59.333324,6.9754963,connection
24.34934,-44.292637,separated
-31.419157,-14.54401,blush
-30.042334,32.58146,agony
-11.1379385,-4.622898,untold
34.16561,-42.79475,canaanite
-21.341257,5.684144,dangerous
-15.056881,42.49008,chaise
30.976389,37.69065,lantern
18.40336,49.428154,whispering
41.48342,38.93156,sprang
-12.685317,1.2782855,pleasant
24.17213,31.968357,eyes
15.283762,-50.753525,chamberlain
-9.844729,53.905277,tone
25.798801,-5.39886,rode
40.84962,0.28862077,blossom
21.964754,11.486618,haul
35.483685,-16.897306,field
-33.627476,30.0441,spoke
-42.052948,-0.84944564,inevitably
18.443138,51.59958,cutler
48.69045,0.6677309,locks
-40.74737,-40.690212,haue
1.5005889,-36.765816,109
-5.742182,-42.832333,calleth
-18.512398,-24.30557,apothecary
23.042809,24.960617,shape
-47.504307,15.418583,satisfactory
-28.996788,40.23385,tomorrow
41.57753,-30.56011,merchants
-41.700073,-16.560167,understand
-0.48103684,18.081484,whaler
-51.7063,8.18036,warmest
18.048395,-0.15627778,wide
8.632008,21.579367,artificial
31.0002,-23.998196,bread
26.108435,7.6248307,trains
0.45762852,30.246971,babies
40.665485,24.220856,rocking
-39.51305,24.42238,during
-18.503927,42.774864,newington
-9.496194,22.433937,title
18.828741,33.411697,sheets
-16.856407,20.561323,remaining
44.200104,2.0673025,blossoms
23.334969,47.67105,binnacle
-22.034157,11.874051,chiefly
11.969772,-2.7237983,wondrous
-24.324137,43.96196,"."""
20.104969,20.54673,stillness
-39.591976,8.178326,ingenuity
-3.4713504,12.486164,advance
-10.536869,-13.867138,nature
11.893615,-37.3599,counted
12.428367,-53.13234,sayings
-3.8628428,37.530426,turtle
32.06178,10.913287,arctic
26.457767,30.052929,swarthy
16.065367,-53.36498,epistle
-45.888733,-9.008204,dispose
29.869692,-60.509537,ammihud
-9.980639,-35.137344,defence
-19.917124,-2.9301448,convert
-5.273703,-33.10792,carnal
15.206866,-19.209728,saluted
25.626423,11.448844,litter
-26.769823,48.49772,everybody
34.976852,27.458538,cask
42.49823,-13.2028,lilies
3.3254492,39.882915,grin
0.09794712,-57.585533,thus_saith
-13.2416115,-1.3745961,approach
-56.638927,1.5134512,affection
-17.354713,-21.435452,offices
-21.290596,31.88742,quite
38.80048,48.15284,yellow
-3.3262258,-40.161007,uncircumcision
-7.5241423,-29.955685,savour
17.423733,16.969261,fiend
-18.979742,19.890121,bills
-25.017956,14.37037,sensation
6.142987,20.433918,semi
-11.90066,18.091204,text
-49.448063,14.539856,event
-35.836113,29.210577,stopt
-17.75259,-0.023382137,lost
0.016602963,-29.409985,anger
25.361378,47.180286,nodded
25.555079,11.57857,cradle
9.155457,-36.723026,selah
41.322628,36.862316,swept
4.82497,32.036976,sugar
3.8534741,4.3729606,cells
-9.839799,-44.282116,whosoever
-20.07072,42.873257,ryan
-19.534382,48.16784,cousin
-42.369686,22.341507,ceremony
-37.572624,-8.373488,forgetting
-31.629173,15.785508,sanguine
-36.001686,-9.987938,governess
21.940699,-45.17559,joppa
-28.274061,-38.389225,haply
-23.179436,3.5964158,allusion
-3.0501618,29.812775,pope
13.895455,6.3051343,carols
-10.362849,20.190948,portrait
32.11525,50.31368,hoppity
37.041428,14.545885,phantom
-15.796501,-30.968557,reveal
53.00367,-40.47473,eleven
-30.467587,-30.979082,thinkes
-6.198412,-34.777626,filthy
-7.149967,-55.521366,wast
-54.734077,1.9547197,hazard
-6.5032063,33.279434,cant
-24.609768,39.540096,doesn_t
-8.461886,7.5243936,opposed
30.212381,-8.424356,net
-38.17187,19.802135,acquiescence
20.21861,8.656558,airs
-33.199795,-2.5002906,pays
-50.584385,7.275257,concerns
-46.453,7.0470924,account
-44.981056,26.548723,fortunately
43.54112,-14.738402,ornament
-3.4964542,-2.3645744,robust
20.940697,33.300446,raspberry
4.914035,-35.115765,knit
21.793753,39.55739,bowing
23.760876,18.98055,vibrating
-4.0627575,-3.9621077,joys
35.84625,-1.1927574,thorn
20.625305,2.8910973,descends
21.151203,-51.78466,urijah
30.309793,15.429613,gale
44.157852,-15.823442,cunning
1.0461802,-35.684135,91
30.980537,43.538837,stick
-7.141593,45.407944,tailor
-55.25158,10.686064,display
-35.781513,32.221973,instantly
-35.714233,-38.366295,lesse
52.50048,-22.52345,reared
-35.71679,1.6046335,suspicious
-36.610767,21.131096,proceeding
28.769575,-64.97223,seraiah
54.993412,-22.779161,inner
-1.4602029,13.499055,dollars
17.459337,14.8164835,moves
29.520979,0.8098475,jungle
0.7534615,14.599873,forming
28.190304,-29.22781,sacrifices
43.36559,9.772155,sky
-33.696125,10.9052925,decorum
20.515133,2.8107357,calls
25.522945,4.7990804,mocking
-15.219624,47.465218,bertha
24.060728,11.579303,ample
47.939453,-14.149497,breeches
-27.818565,-44.700634,st
47.14047,-28.983236,burnt_offering
-9.370888,50.655956,coolly
20.483809,-44.46754,multitudes
13.869921,34.721584,crack
-6.6984906,6.320897,splendour
-4.4717364,0.322004,union
-40.02149,5.960625,fortune
4.1446834,-13.328753,weary
-38.429195,-11.750523,honestly
7.286223,-17.57169,loathsome
36.93496,-62.3025,issachar
5.68021,6.089019,farthest
15.236378,14.745546,insane
-1.8256764,51.116806,de
9.185648,23.676704,hurrying
-18.391783,48.248528,larkins
-3.4026752,15.157879,leviathan
35.3963,43.314236,jaw
-8.132484,52.29185,hare
32.309174,17.292616,trail
15.764186,-43.435135,wroth
20.11441,25.656525,shifted
-19.368118,-3.010328,whichever
-33.320118,12.51017,ardour
-51.43292,3.1352162,shewn
37.482685,32.864357,downwards
-56.667343,12.3179655,indifference
42.451855,20.266045,gravel
12.413153,-55.364998,moreover
21.21492,17.236658,ironical
44.461044,16.01436,pavement
-36.871407,-35.49507,beene
-23.376005,1.5210702,club
-15.2881155,28.869577,baking
30.056587,13.686443,japanese
-17.81028,50.422432,warmly
21.76118,-10.463766,naked
36.68066,28.963934,upper
43.838413,27.029572,sail
-58.910034,9.974838,disposition
-34.08739,26.243309,conscious
17.779129,-49.76031,porter
-3.179684,-33.68022,deceitfully
-1.3096292,-19.035885,sum
25.39553,-19.438673,sendeth
-8.024846,-28.995638,increase
35.009247,4.938203,manhattan
13.632232,34.44048,snap
-7.930712,38.32235,duck
-50.86094,-8.3466835,decline
54.440567,-16.747719,wing
15.781417,8.364928,aching
-54.3147,7.5807776,gratification
-14.377468,-3.4623199,leak
30.868662,6.5772943,alabama
-38.01711,-3.0756662,apprehend
4.6101527,27.391703,large
-35.453186,-43.329082,horatio
45.66469,10.3541,morn
33.63934,37.993626,carpenter
-52.49082,19.378952,affected
33.26948,11.286554,leagues
12.582244,-46.069065,magicians
19.42473,49.708267,steadily
-32.4558,-41.851395,beware
-8.877011,-0.19703862,personality
-2.704592,-7.8557777,fearless
-32.186405,22.913368,decisive
-7.754014,42.036842,contemptuously
-32.745766,-44.54248,rosincrance
32.328472,10.535188,archipelagoes
-42.073944,15.971245,particular
-48.3028,17.047163,removal
23.502758,40.603214,trembling
-10.566115,10.5888815,career
-11.957283,-22.599844,retire
-55.861553,4.951845,prudence
-15.862719,25.140366,end
-9.8639765,49.254482,timidly
-3.0800078,10.721743,largely
43.23111,19.141096,doorway
-37.341946,-2.4428124,neglect
18.169739,32.089157,soap
-25.128864,-5.1458416,since
-32.916977,-42.920357,rome
-57.464893,7.3214445,situation
-11.045749,64.27591,v
28.77256,41.085583,outside
-46.34826,24.315449,formerly
15.288131,-47.313755,kindred
30.535624,-22.532682,savoury
9.152442,56.2653,taking
-46.66267,22.249193,proved
-20.484217,3.7112312,religion
37.283035,-46.722267,villages
18.97397,42.752552,roared
-28.408834,-34.29638,demand
-31.251108,-5.6215343,speaking
45.752357,20.456358,teeth
4.5720525,-54.98394,58
-42.36065,14.4353,complacency
31.611118,27.589071,angle
36.085728,-61.417366,families
17.227894,19.174442,velocity
-10.957788,63.65977,octavo
-49.03032,4.214026,engagement
-11.807573,18.05503,recorded
24.435648,27.11312,frosty
30.373268,-61.358738,immer
38.645363,16.185015,dale
-13.511107,7.0385823,varieties
-5.4162846,37.154922,sweepers
-1.346829,36.430164,shuttlecock
-31.221212,-7.6620393,because
-13.670675,-47.061638,vowed
26.813715,-44.713356,fought
5.8714347,-62.04988,42
31.804459,-16.057426,thorns
-4.9420986,12.501789,reduced
-38.419266,22.092865,gaining
-22.87185,-5.112266,damage
-27.202082,-8.76091,confirmation
-52.462032,9.668247,apprehension
4.2347097,-37.517097,burden
-44.984604,28.500708,companions
-5.603364,-21.888803,life
-3.0166376,-42.482365,gift
29.397453,-60.56296,machir
20.390617,-2.6919901,rage
9.845619,-29.543253,slain
4.2429113,-26.826824,hid
7.697397,39.07062,blanket
14.783773,-48.500267,sent
-61.650238,6.6708093,respectable
19.31475,-54.16549,balaam
-35.754448,16.884945,fears
-9.442505,-37.905888,instruction
38.580307,-61.961582,manasseh
-39.040504,10.47608,recollections
-56.5422,1.3593107,merit
24.494917,-21.16674,turneth
35.941532,-59.05044,nethinims
-42.307014,39.380367,sooner
-49.14192,8.516042,object
35.81252,-18.769918,harvest
-10.451332,46.935707,got
5.287806,2.6536334,bathing
-21.828966,-28.163841,fetch
-4.246887,-29.218258,vain
-30.71833,-37.73445,keepes
-34.120018,28.003412,surprise
46.751305,-48.79952,trumpets
-20.924976,-7.5839086,wit
-9.394897,10.484216,such
-12.4257345,-10.903664,shun
11.836848,-20.0185,frode
-39.019566,-39.419365,beare
47.4782,-14.914611,earrings
-26.87605,-33.553448,cowards
30.464098,-1.0280278,horn
-20.513426,45.3481,gentleman
-48.52851,11.74151,expectation
3.0219145,-60.281948,4
-46.030083,13.499133,maintained
-44.449066,-8.028347,prove
30.879116,6.168961,speeding
-36.287426,-39.668118,dye
-44.761112,-9.956016,imagine
26.076603,45.426785,leant
-44.143642,26.708342,contrived
14.328705,26.035912,frown
25.523577,-37.946747,country
47.09791,-16.114647,gold
-39.22888,-24.291542,reasons
6.7836056,21.12627,comic
19.364817,-52.57795,ornan
35.654537,-45.214497,rabbah
-8.547172,-37.181087,uprightness
38.364872,20.124035,blowing
-13.955667,39.579037,sixpence
-29.550074,11.943177,discipline
27.91155,-29.130814,sacrifice
21.968233,-12.457521,thicker
21.240881,-56.489384,jezebel
14.161019,-3.3037796,regions
-7.551403,-55.927505,hast
-30.143995,-29.883074,welcome
-32.85189,25.551907,approached
-32.21765,14.470273,attracted
-36.710155,-37.89002,eare
22.291126,15.0143795,buoyant
-55.143616,0.2286012,judgement
-6.2945127,-3.7740388,giver
9.073139,-35.81098,fortress
22.72145,27.988985,figure
7.8281336,46.01657,on
13.845521,21.939676,clamour
-20.388733,32.678856,really
-27.348255,21.085648,nobleman
3.620524,17.25385,corresponding
36.0221,0.40401274,fragrance
-28.226776,28.252481,formal
41.226387,17.874018,vial
-24.325558,-22.59584,escape
24.836695,-10.663966,rider
36.499798,2.3851542,winds
32.01109,-44.635784,amalek
2.588554,-43.113396,hardened
-18.711115,10.581013,system
-22.754057,-30.025515,wait
33.70844,8.764253,pomp
-31.308798,2.2959607,f
-16.63157,8.41315,list
17.761475,-39.63355,hired
-0.3577281,-44.004997,deliverance
21.028933,-57.423695,uriah
38.86164,26.978096,lined
53.14554,-41.062195,twelve
3.0835536,37.586517,energetic
-31.758427,-35.692223,iudgement
-17.30495,10.750461,touching
-26.29092,10.053799,relish
-13.889695,17.596313,conducted
-8.461121,-12.786072,revealed
-30.658602,-22.258293,sighing
-3.6221273,-26.766272,jealousy
35.18703,-43.288532,mizpeh
32.127033,25.853441,avenue
14.3492,47.315147,desk
-12.866942,6.9126635,employments
15.881528,-5.3454156,heaven
6.1615677,-48.80464,whereunto
-14.07981,25.412214,planned
34.486824,27.306885,vessel
-3.0512528,22.217691,following
-1.8665556,-0.4899432,mystery
-52.787434,11.98503,influence
-27.703814,-5.114823,suckling
6.1244087,0.6642164,sights
28.372658,9.682999,tracks
18.868195,-19.707542,pluck
-32.107616,29.712532,reply
37.429,-20.742172,beast
-52.385235,-1.6732165,guilt
-5.136099,-35.87334,vanities
-46.461212,33.982723,ireland
14.094511,-55.106964,answered
1.8021258,-28.29056,confounded
39.628174,-27.693497,groves
-6.323785,2.008429,author
8.786555,-23.90279,robbers
3.3532574,-8.39472,failing
29.867899,-55.374577,jehoram
5.932719,20.138529,instinct
29.514904,-63.45018,jedaiah
47.177204,5.4627366,shaped
2.5151641,8.569427,savages
-31.717373,-2.7015033,refusing
28.376904,16.725462,straw
-11.989864,69.326035,malc
23.429598,14.76791,shallow
31.21768,40.285007,tin
-44.76518,10.868466,prospect
6.360065,-9.493125,nightly
15.732599,-21.93032,dross
28.84407,-25.273327,tithe
8.768064,-41.064156,apollos
32.31056,-59.549797,nahor
37.89352,-43.09595,jericho
-1.0611207,6.4893827,fable
22.666143,-24.166653,heifer
36.15703,-57.828907,sealed
10.520791,4.1592965,final
43.644047,29.035473,lances
37.349346,27.543476,blubber
-24.714027,12.733545,uncommon
-46.121834,-3.9806464,mentioning
1.5295327,46.70525,how
28.531225,-41.899403,jabeshgilead
-54.631042,8.114783,degree
-46.545795,23.559317,learnt
-42.352596,13.502916,civilities
38.587112,17.380829,climbing
-0.88184035,38.583626,before
35.565926,-43.10273,seir
-1.2617188,-48.696796,sing
-24.539738,-9.70281,example
9.573759,20.092482,spectacle
33.800293,1.95756,banners
-9.514811,-41.065907,asketh
-10.063041,5.3716493,thoughtless
18.171646,3.4874825,swelling
17.143469,-9.368711,affrighted
3.33589,6.7807035,pitiless
-3.9192867,-39.03314,sojourneth
7.0621595,-11.230957,victorious
3.9166694,17.536953,angles
21.072014,30.258013,inch
-30.988216,41.19012,tuesday
18.750309,34.075912,stockings
-5.996894,-40.844822,openeth
-22.827763,-29.852417,detain
-6.2519526,-49.74238,lovingkindness
31.301994,12.361149,atlantic
45.70141,-19.834116,liver
25.450619,35.716698,thrusting
-27.161705,-27.880983,threats
31.854513,46.495853,tashtego
10.872551,-22.611061,renown
12.822816,9.602452,brawny
-23.355675,3.7767594,picture
-32.08082,12.228139,affectation
-53.722023,26.500647,lucy
-41.075684,22.323946,consented
21.142889,16.928213,menacing
47.244915,4.5066576,leopard
38.22231,33.409782,hailed
24.89446,36.2514,bolted
3.422495,37.194145,envelope
-3.2977605,-32.78645,lust
9.593292,-49.34171,prophets
-39.56077,18.024689,allowing
11.33936,49.49309,inn
9.91877,40.390266,into
28.039127,9.895737,ruins
-45.300575,2.4947047,wished
35.34235,30.573668,coils
-5.6687183,13.307833,contents
-26.072851,0.8843044,raspberries
-22.917944,-29.595135,sup
43.758465,17.406569,rosy
2.6271932,-41.20977,profaned
-20.306383,-2.5420501,faintest
-29.105064,22.385996,attack
44.40123,-3.0647538,rain
38.130344,-17.230925,corn
50.739933,-17.592503,basons
-26.857336,53.780186,her
-34.336365,-38.55692,greefe
4.69894,-60.823914,32
43.622444,26.939247,sails
-27.046692,40.39632,catch
20.035433,37.49888,fedallah
15.283014,32.00552,dressed
16.938974,-43.83375,prospered
51.386787,-15.480476,hem
-6.4786286,-52.50954,lewdness
37.250595,8.764578,masses
6.3805013,16.444899,joining
6.2696238,21.653196,type
-17.31021,46.805447,respectfully
-41.66006,-20.521713,request
23.446415,-17.44543,vomit
23.985775,-30.270878,sanctify
-5.970815,-41.798946,sweareth
8.975043,41.78454,box
-12.531873,32.50839,monsieur
-27.681576,-35.436707,whoever
41.608646,-54.124382,ninth
27.52745,10.575735,plain
-12.0187235,-42.273834,needy
6.7948737,7.623935,rests
10.618956,23.585478,till
-10.1846075,41.163513,consulting
-32.13536,-33.452477,graue
-4.9558964,18.011766,finally
-34.918236,17.253231,renewed
35.544136,13.7271595,shore
-33.031178,-27.848843,coward
7.2725244,-48.184338,israel
-11.764154,55.904324,continued
42.064346,22.711178,waving
-36.596664,-42.94755,caska
41.54368,5.292607,stream
32.390797,-11.861413,mire
-5.5146546,42.275562,inspector
21.602022,18.129026,devilish
-41.53317,4.600951,admired
-35.053894,-18.562565,remain
-39.968567,-3.6063766,commendation
-0.6231169,56.38278,otter
-48.401917,3.8315895,probable
3.6185334,24.17388,circle
0.3706485,8.364405,newest
30.359486,-42.072453,drave
30.28918,-63.729404,bani
-15.609505,15.63518,uses
3.4364607,-3.8083918,absorb
2.790994,-37.33634,137
-54.283253,9.65147,propriety
-49.517857,-1.4743742,hasty
-17.410986,46.66889,evidence
-5.1385574,-20.117407,power
14.450054,16.805164,growing
0.5938848,-54.70558,behold
32.988342,-32.556133,rods
-45.19557,-8.857369,win
-14.210825,40.50308,price
40.179676,-45.524837,canaanites
44.828316,20.315771,rags
32.30813,-60.440994,anah
42.123676,12.280179,horizon
37.57998,-62.785233,tribe
-37.33613,10.698552,friendliness
-16.923306,-0.76094747,won
-4.6499133,23.08677,australia
42.585606,-53.827095,year
28.275932,36.302685,jagged
10.586046,-14.974788,led
-35.249447,-45.420708,cawdor
-21.081514,-9.310346,unanimous
-26.598532,35.763123,is
44.39188,1.1143836,flowers
-7.6515903,33.229992,shudder
-45.534534,32.34194,devonshire
